1.7531 707.22 0.1678
2.7586 449.45 0.0000
3.1894 388.74 0.0635
3.1975 387.75 0.0512
3.2349 383.27 0.0000
3.6162 342.86 0.0099
3.6315 341.42 0.0000
3.6867 336.30 0.2627
3.7381 331.68 0.0000
4.1202 300.91 0.0004
4.2173 293.99 2.2113
4.2345 292.80 0.0000
4.3895 282.46 0.0016
4.4173 280.68 0.0000
4.4999 275.53 0.0262
4.5786 270.79 0.0000
4.5879 270.24 0.0000
4.6007 269.49 0.0771
4.6158 268.61 0.0000
4.7102 263.22 0.0054
4.7714 259.85 0.0000
4.8785 254.14 0.0000
4.8858 253.76 0.0317
4.9060 252.72 0.0000
4.9429 250.83 0.0000
