1.7440 710.93 0.1419
2.7287 454.37 0.0000
3.1897 388.70 0.0435
3.1987 387.61 0.0500
3.2040 386.97 0.0000
3.6739 337.48 0.2440
3.7534 330.33 0.0020
3.7979 326.45 0.0000
3.8682 320.52 0.0000
4.2163 294.06 2.3037
4.3531 284.82 0.0354
4.4894 276.17 0.0000
4.5112 274.84 0.0000
4.5433 272.89 0.0000
4.5626 271.74 0.0746
4.6176 268.50 0.0010
4.7228 262.52 0.0000
4.7961 258.51 0.0000
4.8328 256.55 0.0284
4.8544 255.41 0.0000
4.9259 251.70 0.0000
5.1444 241.01 0.0000
5.1470 240.89 0.0026
5.1682 239.90 0.0039
5.2222 237.42 0.0000
